id,name,installed_capacity_MW,type,country_code,lat,lon,dam_height_m,volume_Mm3,storage_capacity_MWh,pypsa_id,GEO
1725,Dornachbrugg,1.54,HROR,CH,47.4890184952999,7.60740615433999,,,,4568,
1726,Bürglen loreto,1.5,HROR,CH,46.8765292426,8.6633716678,,,,4270,
1727,Raimat,1.5,HROR,CH,47.0000948296,9.50115288825,,,,5911,
1728,Val giuf,1.5,HROR,CH,46.6713364433,8.75072947495,,,,6373,
1729,Pack,1.5,HDAM,ES,46.979012,15.022876,,,,5685,
1730,Kleintal isenthal,1.48299999999999,HROR,CH,46.9100429809,8.56226516908,,,,5168,
1731,Paraya,1.48,HROR,CH,46.4196352889,9.23446723925,,,,5712,
1732,Hospitalet,1.47,HROR,CH,45.8860019638,7.18722185044999,,,,5001,
1733,Silvaplana,1.47,HROR,CH,46.4596242856,9.79337673204,,,,6144,
1734,Sihl höfe,1.45,HROR,CH,47.1773356908,8.68239576491,,,,6140,
1735,Gipuzkoako urak,1.442,HROR,CH,46.2659175633,7.78158838306999,,,,4854,
1736,Wässerwasserkraftwerk mund,1.44,HROR,CH,46.3142389389,7.94572953313,,,,6489,
1737,Wässerwasserkraftwerk mund,1.44,HROR,CH,46.3142389389,7.94572953313,,,,6490,
1738,Grabs löchli,1.43,HROR,CH,47.1757270943999,9.43020364886,,,,4875,
1739,Linthkraft netstal,1.42,HROR,CH,47.0737495147,9.06069079857,,,,5260,
1740,Höngg,1.4,HROR,CH,47.4014693206999,8.48651399019,,,,5021,
1741,Tucep / Tuçep,1.4,HROR,AL,41.44522,20.5049,,,,,
1742,Morgental abwasser,1.387,HROR,CH,47.5005666197,9.42790432392,,,,5508,
1743,Berner green gmbh,1.37,HROR,CH,46.6669162636999,7.46411851171,,,,4148,
1744,Mülau,1.37,HROR,CH,47.4108723389999,9.07811617053,,,,5564,
1745,Murkart,1.33,HROR,CH,47.5374877465,8.91438251912,,,,5529,
1746,Bassecourt,1.27,HROR,CH,47.3310159289999,7.23197724871,,,,4117,
1747,Ossasco,1.27,HROR,CH,46.5126365625,8.53838477213,,,,5674,
1748,Tagenstal,1.27,HROR,CH,46.8056049247999,8.44557705375,,,,6201,
1749,Trigemer sa,1.26,HROR,CH,46.0583372444999,6.96030038613999,,,,6309,
1750,Nesslau ijentalerbach,1.25,HROR,CH,47.2216373141,9.18495516077,,,,5591,
1751,Saflisch,1.25,HROR,CH,46.342857005,8.17357038388999,,,,6028,
1752,Sennwald,1.22,HROR,CH,47.2615761557,9.49605409188999,,,,6120,
1753,Niollet,1.2,HROR,CH,46.0211838851,7.14243628028,,,,5608,
1754,Taulan,1.2,HROR,CH,46.4339054895,6.91846679903,,,,6219,
1755,Valeis,1.2,HROR,CH,47.0232622307,9.44809505335,,,,6379,
1756,Flums neues sägengüetli,1.19,HROR,CH,47.0886280847999,9.34001761784,,,,4759,
1757,Knežke ravne,1.18,HROR,CH,47.4592833018,8.76883185531,,,,5173,
1758,Ziegelbrücke,1.18,HROR,CH,47.1331874754,9.06288735926,,,,6500,
1759,Oberterzen,1.16,HROR,CH,47.1005471458,9.25966883654,,,,5640,
1760,Melje Melje Hydroelectric Poqwer Plant Slovenia - Melje Hydroelectric Poqwer Plant Slovenia,1.13,HROR,SI,46.56087,15.67309,,,,1820,44866
1761,Engi hinterdorf sernf,1.13,HROR,CH,46.7117932772499,8.36046328827,,,,4664,
1762,Kandersteg zilfuri,1.09,HROR,CH,46.4956334904,7.69159893354,,,,5147,
1763,Chasseras,1.07,HROR,CH,46.614013798,10.4414426528,,,,4396,
1764,Neuewelt,1.07,HROR,CH,47.5257818674,7.62173011688999,,,,5595,
1765,Turtig,1.06,HROR,CH,46.3012328337,7.79388128294999,,,,6322,
1766,Hefti,1.05,HROR,CH,46.9646347789,9.04017863032,,,,4954,
1767,Bischofszell,1.02,HROR,CH,47.4930279409,9.23422119528999,,,,4196,
1768,Klammsee,1,HROR,AT,47.259384,12.738691,,,,199,45569
1769,Erzbach,1,HROR,AT,47.573384,14.839885,,,,628,
1770,Kolbnitz trinkwasser,1,HROR,AT,46.880169,13.31654,,,,666,
1771,Mühldorf,1,HROR,AT,46.860839,13.347763,,,,687,
1772,Ramsaubach,1,HROR,AT,47.531152,14.886815,,,,713,
1773,Retznei,1,HROR,AT,46.744338,15.570455,,,,718,
1774,Steinfeld,1,HROR,AT,46.760732,13.2476,,,,735,
1775,Talbach,1,HROR,AT,47.39026,13.685191,,,,741,
1776,Teigitschmühle,1,HROR,AT,47.021513,15.166537,,,,742,
1777,Vordernberg,1,HROR,AT,47.495437,14.99248,,,,761,
1778,Weissenegg,1,HROR,AT,46.912548,15.486664,,,,763,
1779,"Am, dotation du châtelot",1,HROR,CH,47.1014437602,6.74440337669,,,,2085,
1780,Jettenbach,1,HROR,AT,48.178615,12.383643,,,,5129,
1781,Leuggelbach,1,HROR,CH,46.9774012893999,9.04726356888,,,,5247,
1782,Piumogna dalpe,1,HROR,CH,46.4665637848999,8.76660589676,,,,5788,
1783,Turgi,1,HROR,CH,47.4960768989,8.25399849275,,,,6320,
1784,Pack-Speicher,1,HDAM,AT,46.976002,14.983,,,,,
1785,Parteen Weir,1,HDAM,IE,52.762083,-8.477083,16,465,,,
1786,Bag turgi,0.991,HROR,CH,47.4981499556,8.24049276547,,,,4089,
1787,Kwkw dornbach,0.99,HROR,CH,46.3912093026,7.75702702488999,,,,5193,
1788,Mels tobel,0.99,HROR,CH,47.0382556598999,9.3927198108,,,,5380,
1789,Buchs vorderberg,0.98,HROR,CH,47.1490022348999,9.44582705102,,,,4254,
1790,Dietfurt,0.98,HROR,CH,47.3444435336,9.08070597557,,,,4557,
1791,Kwkw bachtoli,0.98,HROR,CH,46.2926424983,7.77903138525,,,,5192,
1792,Moos,0.98,HROR,CH,47.4387770608,7.58113219065,,,,5500,
1793,Soor,0.98,HROR,CH,47.3564409783,9.07842778781,,,,6162,
1794,Champéry etrivouez,0.97,HROR,CH,46.161762733,6.85918766723,,,,4393,
1795,Schergenbach,0.96,HROR,CH,46.9603846169999,10.4217681588999,,,,6100,
1796,Valmara,0.95,HROR,CH,45.9394453937,8.9776796767,,,,6385,
1797,Lunschania,0.94,HROR,CH,46.6601503473,9.18823038521999,,,,5298,
1798,Brummbach braunwald,0.93,HROR,CH,46.9386081948,8.98305061474,,,,4249,
1799,Diesbach linth,0.93,HROR,CH,46.9511277567,9.02808233474,,,,4556,
1800,Mühlenplatz,0.93,HROR,CH,47.0517337725,8.30199665485,,,,5563,
1801,Pont neuf,0.93,HROR,CH,46.0731848669999,7.05542701653999,,,,5824,
1802,Haslen,0.92,HROR,CH,46.9838748006999,9.06034155135,,,,4952,
1803,Moutier,0.92,HROR,CH,47.2656875543,7.34903942073999,,,,5513,
1804,Tarasp ischla,0.92,HROR,CH,46.7899029834,10.2837559953,,,,6213,
1805,Torrent soi,0.92,HROR,CH,46.1860308698999,6.89104970296,,,,6284,
1806,Giessbach,0.9,HROR,CH,46.7344427309,8.01888764388,,,,4850,
1807,Lauenen louibach,0.9,HROR,CH,46.4241533318,7.31831395313,,,,5220,
1808,Preda bergün,0.9,HROR,CH,46.5874577735999,9.77845017026,,,,5849,
1809,Realp,0.9,HROR,CH,46.5993455879,8.50229746755,,,,5928,
1810,"Schwanden f,blumer",0.9,HROR,CH,46.9937940839,9.07773551203,,,,6104,
1811,Rütiberg obersee,0.89,HROR,CH,47.0936004243999,9.0373154401,,,,6023,
1812,Flims felsbach karstwasser,0.88,HROR,CH,46.8340905068,9.31765249379,,,,4757,
1813,Malters ettisbühl,0.87,HROR,CH,47.0382855313,8.16559322075,,,,5329,
1814,Charmey tzintre,0.86,HROR,CH,46.6118329212,7.17691300027,,,,4395,
1815,Rütiberg brändbach,0.85,HROR,CH,47.0936004243999,9.0373154401,,,,6022,
1816,Herrentöbeli,0.84,HROR,CH,47.2447757187,9.17791678684,,,,4963,
1817,Sigirino monteceneri,0.84,HROR,CH,46.0774335119,8.91253368696,,,,6139,
1818,Widen,0.83,HROR,CH,47.5647136507,9.07728471582,,,,6484,
1819,Interlaken,0.82,HROR,CH,46.6826409841,7.85010729941999,,,,5096,
1820,Mühlefuhr,0.82,HROR,CH,47.0265624558,9.08268411153,,,,5562,
1821,Saxettal kammri,0.8,HROR,CH,46.65762105,7.853444546,,,,6098,
1822,Stroppel untersiggenthal,0.8,HROR,CH,47.5027384384,8.24029647654,,,,6182,
1823,Thorenberg,0.79,HROR,CH,47.0525764602,8.24804704827,,,,6245,
1824,Markovci,0.775,HROR,SI,46.38817,15.9264799999999,,,,1818,44867
1825,Moulinets sur l'orbe,0.77,HROR,CH,46.7209697781999,6.53229949585,,,,5511,
1826,Oberems borterbach,0.75,HROR,CH,46.2480316908,7.70938258125,,,,2425,
1827,Talbach,0.75,HROR,CH,47.1105410977999,9.27055175592,,,,6205,
1828,Walzmühle,0.74,HROR,CH,47.02334748765,8.39457648484999,,,,6467,
1829,Rivaz le forestay,0.73,HROR,CH,46.4746425288,6.77770904753,,,,5986,
1830,Beulet,0.72,HROR,CH,46.2682325663,7.42100406459,,,,4155,
1831,Gsteig,0.72,HROR,CH,46.3852280894999,7.26861425605,,,,4910,
1832,Laufen wasserfall,0.72,HROR,CH,47.4196898837,7.50117302601,,,,5221,
1833,Rasse,0.72,HROR,CH,46.1813257214999,7.00920746419999,,,,5922,
1834,Igiser mülbach landquart,0.71,HROR,CH,46.9548019947999,9.56683033309999,,,,5034,
1835,Rabiusawerk,0.71,HROR,CH,46.8404306281,9.54250541843,,,,5903,
1836,Stollen,0.71,HROR,CH,47.0337616233,8.23723761716,,,,6180,
1837,Frauenkirch,0.7,HROR,CH,46.7688686224,9.80558112281,,,,4770,
1838,Thur,0.7,HROR,CH,47.5502758293999,9.1427446335,,,,6247,
1839,Jenins,0.694,HROR,CH,46.9931780282,9.55480652195,,,,5126,
1840,Buchs tobeläckerli,0.69,HROR,CH,47.1562316902,9.46456548914,,,,4253,
1841,Krauchbachwerk,0.64,HROR,CH,46.9561528371,9.15976534811,,,,5180,
1842,Manegg,0.64,HROR,CH,47.3387264858,8.52087782283,,,,5335,
1843,Lochmühle,0.63,HROR,CH,47.4603255412,9.43979811879,,,,5270,
1844,Freienstein,0.6,HROR,CH,47.528692361,8.58703091713,,,,4771,
1845,Ingenbohl,0.6,HROR,CH,47.0046337809,8.61198209919999,,,,5076,
1846,Sauterôt hérémence fmdb,0.6,HROR,CH,46.1707174052999,7.40783042964,,,,6094,
1847,Töbeli,0.6,HROR,CH,47.1248957041,9.32865044802,,,,6329,
1848,Arbaz comba energies,0.59,HROR,CH,46.2682177813,7.37884786057,,,,4018,
1849,"C, h, ahedillo",0.59,HROR,CH,47.4428086272999,7.59347246718,,,,4273,
1850,Riedji,0.59,HROR,CH,46.2393596552,7.89006330756,,,,5972,
1851,"Am,de dotation d'oelberg",0.58,HROR,CH,46.7987340488,7.16591494327,,,,3988,
1852,Arbaz sionne energie,0.58,HROR,CH,46.2464389011,7.36318337544999,,,,4019,
1853,Hard wülflingen,0.58,HROR,CH,47.5179055877,8.67376758421,,,,4947,
1854,Niedergesteln,0.58,HROR,CH,46.3142105265,7.78617657396,,,,5600,
1855,Pilgersteg,0.56,HROR,CH,47.2688671863,8.87219842017,,,,5768,
1856,Büttenen,0.55,HROR,CH,47.4428086272999,7.59347246718,,,,4272,
1857,Chriz,0.55,HROR,CH,46.3017818765999,7.79089962744,,,,4405,
1858,Mels halde,0.55,HROR,CH,47.0445449435,9.4142733533,,,,5378,
1859,"Twkw nessel u, mittubäch",0.55,HROR,CH,46.2892989196,8.02478361541999,,,,6325,
1860,Floriffoux,0.540858921297426,HROR,BE,50.4468,4.7767,,,,870,42000
1861,Bruggmühle,0.54,HROR,CH,47.3497309812,8.33924607379,,,,4248,
1862,Äsch,0.52,HROR,CH,46.8652358009,8.81028683203,,,,6511,
1863,"V, kozmálovce",0.52,HROR,SK,48.26891,18.52822,,,,6368,
1864,Fabrica vella,0.52,HROR,CH,47.0071473785999,8.64715120304999,,,,4727,
1865,Uznaberg uznach,0.51,HROR,CH,47.2311598929,8.96429863072,,,,6365,
1866,Biberist,0.5,HROR,CH,47.1835291625,7.56911004647,,,,4170,
1867,Boudry les essert,0.5,HROR,CH,46.9508768262,6.84290644241999,,,,4232,
1868,Engstlige,0.5,HROR,CH,46.5068875836,7.58273413036,,,,4665,
1869,Gerlafingen,0.5,HROR,CH,47.1558500995,7.54477997908999,,,,4842,
1870,Linthkraft stiftung,0.5,HROR,CH,46.9200748442,8.99630573219,,,,5261,
1871,Plancanin,0.5,HROR,CH,46.3638966463,9.71265622238,,,,5796,
1872,Schwanden sne,0.5,HROR,CH,46.994725001,9.08184034492,,,,6106,
1873,Trinafour,0.5,HROR,GB,56.699001,-4.408,,,,,
1874,Balavaud,0.48,HROR,CH,46.2209490674,7.2566888557,,,,4094,
1875,Erlenholz,0.48,HROR,CH,47.4572264157,9.36804900144,,,,4679,
1876,Saxettal geissbrunnen,0.48,HROR,CH,46.6283781404,7.82997757095,,,,6097,
1877,Sennhof,0.47,HROR,CH,47.4661750376,8.75613687859,,,,6119,
1878,Turbinage jora afforêts,0.47,HROR,CH,46.1911570385,7.19979648409999,,,,6317,
1879,Turbinage salvan et vernayaz,0.46,HROR,CH,46.1338328331,7.0346848085,,,,6318,
1880,Zour,0.46,HROR,CH,46.2744977933,7.35289555834,,,,6503,
1881,Blatten,0.45,HROR,CH,46.4229430635999,7.82212420241,,,,4204,
1882,Gérignoz pontia,0.45,HROR,CH,46.4732724541,7.165215604,,,,4936,
1883,Innere spinnerei,0.45,HROR,CH,47.1403291209,8.57250348397,,,,5082,
1884,"Les pontets com, riddes",0.45,HROR,CH,46.1295458122,7.25182026579,,,,5245,
1885,Rosswald gärsterna,0.45,HROR,CH,46.3162383255,8.03403209364,,,,6006,
1886,Bürglen säge,0.44,HROR,CH,47.547257475,9.15221424841,,,,4271,
1887,Grabs bannwald,0.44,HROR,CH,47.17262767,9.41689346785,,,,4874,
1888,"Thun eidg,",0.44,HROR,CH,46.761596737,7.61469587515,,,,6246,
1889,Aarburg,0.42,HROR,CH,47.3191178376,7.90315413711,,,,3895,
1890,Murg merlen,0.41,HDAM,CH,47.0729029372999,9.19762330651,,,,5525,
1891,Bätterkinden,0.4,HROR,CH,47.1330038882999,7.54407602098,,,,4267,
1892,Dardin casut,0.4,HROR,CH,46.7573816308,9.04999337816,,,,4536,
1893,Niederlenz,0.4,HROR,CH,47.3991885281,8.17621146751,,,,5603,
1894,Step vallée bagnes,0.4,HROR,CH,46.0827671918,7.20311685212,,,,6179,
1895,Weinfelden model,0.4,HROR,CH,47.5608510601,9.1021506291,,,,6472,
1896,Blatten sak,0.38,HROR,CH,47.307700421,9.56728348718,,,,4205,
1897,Jaun,0.38,HROR,CH,46.6085004996,7.26934360331,,,,5124,
1898,Lienz,0.38,HROR,CH,47.2751747537,9.525398933,,,,5251,
1899,Rossfall,0.38,HROR,CH,47.2868596876,9.27779379793,,,,6005,
1900,"Seedorf trinkw, chuchibachq,",0.38,HROR,CH,46.8992075572999,8.59340713176999,,,,6113,
1901,Utzenstorf,0.38,HROR,CH,47.1458646634,7.54607873841,,,,6362,
1902,Dünnern olten,0.37,HROR,CH,47.3486379072999,7.89864659258,,,,4575,
1903,Champagna,0.36,HROR,CH,46.5419232912,9.89347601258,,,,4391,
1904,Ew zürchersmühle,0.36,HROR,CH,47.3318002224,9.29178339624,,,,4714,
1905,Croseau saint gingolph,0.35,HROR,CH,46.3877224781,6.80580981556,,,,4513,
1906,Frinvillier,0.35,HROR,CH,47.1683406671,7.25371218143,,,,4776,
1907,Guarda ara,0.35,HROR,CH,46.7684823293999,10.1429807693,,,,4915,
1908,Juramill,0.35,HROR,CH,47.4105191351,7.49467015206,,,,5143,
1909,Niederglatt gossau,0.35,HROR,CH,47.4314001196,9.17553013871,,,,5602,
1910,Pfungen,0.35,HROR,CH,47.5214894015,8.64091948594,,,,5759,
1911,Nenzlingen,0.34,HROR,CH,47.4438497021,7.5478685338,,,,5589,
1912,Micro centrale fontanney,0.3355,HROR,CH,46.3170626321,6.98398364411999,,,,5396,
1913,Luterbach,0.3333,HROR,CH,47.2141946614999,7.57472874781,,,,5299,
1914,Baltschieder,0.33,HROR,CH,46.3075293023,7.87167668528999,,,,4101,
1915,Niedergesteln,0.33,HROR,CH,46.3142105265,7.78617657396,,,,5601,
1916,Rochers,0.33,HROR,CH,46.2633429435,7.35252424065,,,,5993,
1917,Blanches fontaines undervelier,0.32,HROR,CH,47.2948384497,7.22127698931999,,,,4202,
1918,Niollet,0.32,HROR,CH,46.0219359255,7.12138441237,,,,5609,
1919,Taubenloch,0.32,HROR,CH,47.1607076521,7.26165130183,,,,6218,
1920,Vessy,0.32,HROR,CH,46.1790567398,6.17027683448,,,,6418,
1921,Ri di foch prato leventina,0.31,HROR,CH,46.480190595,8.74753439559,,,,5968,
1922,Roseg samedan,0.31,HROR,CH,46.5117431884,9.87815914686999,,,,6003,
1923,Schlossmühle frauenfeld,0.31,HROR,CH,47.5538872916,8.89796299427,,,,6103,
1924,Stäubenwald,0.31,HROR,CH,46.7281811231999,8.62036146626,,,,6184,
1925,Bäch,0.3,HROR,CH,47.2003433021,8.72530004013,,,,4266,
1926,Bannwald,0.3,HROR,CH,46.8868282360999,8.64234852845,,,,4104,
1927,Chasura,0.3,HROR,CH,46.8702702474,10.4358013527,,,,4397,
1928,Interlaken,0.3,HROR,CH,46.6826409841,7.85010729941999,,,,5095,
1929,Nufenen,0.3,HROR,CH,46.5430537927,9.24795177051999,,,,5632,
1930,Punt gronda tarschlims,0.3,HROR,CH,46.8384516549,9.26509335259,,,,5881,
1931,Rotzloch,0.3,HROR,CH,46.9648831886,8.33108666537,,,,6007,
1932,Tecnicama,0.3,HROR,CH,46.2851556544999,9.17421837591,,,,6226,
1933,Flims felsbach bergwasser,0.28,HROR,CH,46.8340905068,9.31765249379,,,,4756,
1934,Pasarel Hydro Power Station,0,HDAM,BG,42.55,23.487,0,0,,,
1935,Centrale di Faubourg,10.6,HROR,IT,45.716877,6.945111,,,,,
1936,Centrale di Aymavilles,8.6,HROR,IT,45.710407,7.253837,,,,,
1937,Centrale di Bard,4.1,HROR,IT,45.604446,7.746439,,,,,
1938,Centrale di Covalou,41,HROR,IT,45.7743331,7.5951308,,,,,
1939,Centrale di Isollaz,32,HROR,IT,45.6892627999999,7.71111,,,,,
1940,Maën Cignana,22,HDAM,IT,45.868104,7.61472419999999,811,16,,,
1941,Nus,7.5,HROR,IT,45.7395177999999,7.4459142,,,,,
1942,Maën Perreres,25,HDAM,IT,45.8717692,7.6067958,483,0.007,,,
1943,Saint-Clair,31,HROR,IT,45.7425728,7.6221486,,,,,
1944,Kalivac,100,HROR,AL,40.395419,19.805764,80,350,,,
1945,Prästforsens krv,3,HDAM,SE,60.668611,17.076944,,,,2870,
1946,Långå,156,HDAM,SE,62.46369,13.08091,217,784,,,
1947,Jochenstein,132,HROR,DE,48.51955,13.708869,,,,,
1948,Säckingen run-of-river,36.8,HROR,DE,47.55828,7.9558,,,,,
1949,Forb/ Murgwerk,22,HROR,DE,48.66953,8.353117,,,,,
1950,Reckingen,19,HROR,DE,47.57122,8.338716,,,,,
1951,WKW III,19,HROR,DE,48.154,12.652,,,,,
1952,Wassermühle Oetmannshausen,19,HROR,DE,51.137898,9.972444,,,,,
1953,WKW II,8.5,HROR,DE,48.068,12.576,,,,,
1954,Weserkraftwerk Bremen Turbine 1,5,HROR,DE,53.061351,8.863932,,,,,
1955,Weserkraftwerk Bremen Turbine 1,5,HROR,DE,53.061351,8.863932,,,,,
1956,Weserkraftwerk Bremen Turbine 2,5,HROR,DE,53.061364,8.863896,,,,,
1957,Weserkraftwerk Bremen Turbine 2,5,HROR,DE,53.061364,8.863896,,,,,
1958,Wasserkraftanlage Odertalsperre,4.86,HROR,DE,51.646122,10.504712,,,,,
1959,Biggekraftwerk Generator 1,4.8,HROR,DE,51.116695,7.893554,,,,,
1960,Biggekraftwerk Generator 1,4.8,HROR,DE,51.116695,7.893554,,,,,
1961,Biggekraftwerk Generator 1,4.8,HROR,DE,51.116695,7.893554,,,,,
1962,Biggekraftwerk Generator 1,4.8,HROR,DE,51.116695,7.893554,,,,,
1963,Biggekraftwerk Generator 2,4.8,HROR,DE,51.11673,7.893335,,,,,
1964,Biggekraftwerk Generator 2,4.8,HROR,DE,51.11673,7.893335,,,,,
1965,Biggekraftwerk Generator 2,4.8,HROR,DE,51.11673,7.893335,,,,,
1966,Biggekraftwerk Generator 2,4.8,HROR,DE,51.11673,7.893335,,,,,
1967,Biggekraftwerk Generator 3,4.8,HROR,DE,51.116742,7.893097,,,,,
1968,Biggekraftwerk Generator 3,4.8,HROR,DE,51.116742,7.893097,,,,,
1969,Biggekraftwerk Generator 3,4.8,HROR,DE,51.116742,7.893097,,,,,
1970,Biggekraftwerk Generator 3,4.8,HROR,DE,51.116742,7.893097,,,,,
1971,Kraftwerk Rothenfels,4.2,HROR,DE,49.90018,9.58676,,,,,
1972,Wasserkraftanlage Okertalsperre,4.14,HROR,DE,51.86256,10.471185,,,,,
1973,WKW Großarmschlag Hauptkraftwerk,3.35,HROR,DE,48.883166,13.359728,,,,,
1974,KW Gundelsheim,3.05,HROR,DE,49.280578,9.156055,,,,,
1975,Altusried M1,3.025,HROR,DE,47.817052,10.227499,,,,,
1976,Altusried M2,3.025,HROR,DE,47.817052,10.227499,,,,,
1977,Schwabmünchen M1,2.6,HROR,DE,48.191,10.729,,,,,
1978,Bobingen M1,2.6,HROR,DE,48.26,10.8,,,,,
1979,Inningen M1,2.5,HROR,DE,48.29,10.83,,,,,
1980,Mittelstetten M1,2.4,HROR,DE,49.21,10.72,,,,,
1981,Großaitingen M1,2.4,HROR,DE,48.23,10.76,,,,,
1982,WKW I,1.9,HROR,DE,48.024852,12.546325,,,,,
1983,Kraftwerke Angermühle,1.79,HROR,DE,48.001805,12.531413,,,,,
1984,3126407 - Wasserkraftanlage 1,1.732,HROR,DE,47.691143,10.323696,,,,,
1985,Wasserkraftwerk Kalkofen,1.728,HROR,DE,50.312965,7.896698,,,,,
1986,Wasserkraftwerk Lahnstein,1.728,HROR,DE,50.307445,7.615963,,,,,
1987,WKW Kittlmühle 3 Erlau,1.559,HROR,DE,48.665158,13.547951,,,,,
1988,WKA Rochsburg Altanlage,1.5,HROR,DE,50.951768,12.764048,,,,,
1989,Kraftwerk Nachrodt,1.5,HROR,DE,51.34595,7.637621,,,,,
1990,Olef,1.45,HROR,DE,50.494828,6.422579,,,,,
1991,Wasserkraftanlage Papierfabrik Bernburg,1.45,HROR,DE,51.794621,11.731746,,,,,
1992,Wasserkraftanlage Saalemühle Bernburg,1.45,HROR,DE,51.796552,11.734672,,,,,
1993,Wasserkraftwerk Kammerl,1.424,HROR,DE,47.661522,10.986862,,,,,
1994,"Kraftwerk Weng, Emmer und Reitter GbR",1.42,HROR,DE,48.35916,11.579483,,,,,
1995,"WKW ""ATEX""",1.402,HROR,DE,48.842462,13.371729,,,,,
1996,Laufwasserkraftwerk Hengstey,1.4,HROR,DE,51.400404,7.45204,,,,,
1997,Wasserkraftanlage Golzern an der Mulde,1.4,HROR,DE,51.247637,12.773335,,,,,
1998,Sperrenkraftwerk Wehr,1.3,HROR,DE,47.645653,7.917598,,,,,
1999,Wasserkraftwerk Mittweida envia THERM,1.225,HROR,DE,50.989193,13.006566,,,,,
2000,Kraftwerk Regen,1.2,HROR,DE,48.973538,13.145345,,,,,
2001,Wasserkraftanlage Planena,1.2,HROR,DE,51.416929,11.952942,,,,,
2002,Legau M1,1.155,HROR,DE,47.869845,10.181145,,,,,
2003,Kraftwerk Mambach,1.152,HROR,DE,47.730455,7.879137,,,,,
2004,Fluhmühle M1,1.12,HROR,DE,47.839568,10.192668,,,,,
2005,Fluhmühle M1,1.12,HROR,DE,47.839568,10.192668,,,,,
2006,Oberegg M1,1.1,HROR,DE,48.28,10.31,,,,,
2007,Fluhmühle M2,1.09,HROR,DE,47.839568,10.192668,,,,,
2008,Fluhmühle M2,1.09,HROR,DE,47.839568,10.192668,,,,,
2009,Wasserkraftanlage Bochum-Stiepel,1.04,HROR,DE,51.412809,7.220887,,,,,
2010,Wasserkraftanlage Kettwig,1.033,HROR,DE,51.360374,6.935374,,,,,
2011,WKA Villigst,1,HROR,DE,51.458439,7.633934,,,,,
2012,Wasserkraftwerk Papierfabrik Limmritz,1,HROR,DE,51.113828,13.045355,,,,,
2013,KW Öpfingen,1,HROR,DE,48.29463,9.830391,,,,,
2014,KW Steinen,1,HROR,DE,47.644532,7.753286,,,,,
2015,Wasserkraftanlage Öblitz,0.993,HROR,DE,51.18798,11.872397,,,,,
2016,WKA Neurod,0.98,HROR,DE,48.91103,8.45314,,,,,
2017,Wasserkraftanlage Felsberg-Altenburg,0.97,HROR,DE,51.118954,9.407344,,,,,
2018,Wasserkraftanlage Öblitz,0.9,HROR,DE,51.193081,11.87298,,,,,
2019,Illerkraftwerk Au,0.9,HROR,DE,47.685385,10.320718,,,,,
2020,Maschine 2,0.9,HROR,DE,50.039585,11.718604,,,,,
2021,Maschine 2,0.9,HROR,DE,50.039585,11.718604,,,,,
2022,Wasserkraftwerk Borstendorf envia THERM,0.88,HROR,DE,50.768601,13.163541,,,,,
2023,WKW Mihla,0.88,HROR,DE,51.078326,10.328892,,,,,
2024,WKA  am Rotbach / Posthalde,0.82,HROR,DE,47.931916,8.0313580000000009,,,,,
2025,Wasserkraftanlage Hohenstein,0.8,HROR,DE,51.425143,7.349392,,,,,
2026,Wasserkraftanlage Oberried Unteres Werk,0.8,HROR,DE,47.922189,7.937788,,,,,
2027,Wasserkraftanlage Diez,0.8,HROR,DE,50.375894,8.001703,,,,,
2028,Wasserkraftwerk Saußbachmühle,0.779,HROR,DE,48.81957,13.57453,,,,,
2029,Wasserkraftwerk Auerhammer I,0.77,HROR,DE,50.57937,12.690749,,,,,
2030,Wasserkraftanlage Sachsenburg an der Zschopau,0.757,HROR,DE,50.932406,13.027787,,,,,
2031,Wasserkraftwerk Eule Colditz,0.755,HROR,DE,51.146,12.792,,,,,
2032,Wasserkraftwerk Innerstetalsperre Betriebs GmbH,0.75,HROR,DE,51.914949,10.300975,,,,,
2033,Wasserkraftwerk Lunzenau Papierfabrik,0.75,HROR,DE,50.959439,12.755473,,,,,
2034,Ellzee M1,0.72,HROR,DE,48.332603,10.318785,,,,,
2035,Kraftwertk Marienthal,0.718,HROR,DE,49.045805,12.994735,,,,,
2036,Wasserkraftanlage Harnrode,0.685,HROR,DE,50.853798,9.96001,,,,,
2037,Kraftwerk Rugenmühle,0.672,HROR,DE,49.5,12.5,,,,,
2038,Wasserkraftwerk Werker,0.66,HROR,DE,49.610772,10.998282,,,,,
2039,WKA Penig,0.655,HROR,DE,50.933045,12.703174,,,,,
2040,VA-Tech / RRT 1950,0.655,HROR,DE,50.933,12.703,,,,,
2041,LWKW Bockeloh M1,0.65,HROR,DE,51.254853,7.800803,,,,,
2042,LWKW Bockeloh M1,0.65,HROR,DE,51.254853,7.800803,,,,,
2043,LWKW Bockeloh M1,0.65,HROR,DE,51.254853,7.800803,,,,,
2044,LWKW Bockeloh M2,0.65,HROR,DE,51.255,7.801,,,,,
2045,LWKW Bockeloh M2,0.65,HROR,DE,51.255,7.801,,,,,
2046,LWKW Bockeloh M2,0.65,HROR,DE,51.255,7.801,,,,,
2047,LWKW Bockeloh M3,0.65,HROR,DE,51.255,7.801,,,,,
2048,LWKW Bockeloh M3,0.65,HROR,DE,51.255,7.801,,,,,
2049,LWKW Bockeloh M3,0.65,HROR,DE,51.255,7.801,,,,,
2050,WKA Amerika,0.646,HROR,DE,50.9309,12.74681,,,,,
